Medicine ID,Name,Company Name,MRP,PTR/SP,Offer,Category
772,LAVETA 5MG TAB 10*15STRIP,ALEMBIC PHARMACEUTICALS LTD,1593,935.4,No Offer Available,General
773,LAVETA M TAB 10*10STRIP,ALEMBIC PHARMACEUTICALS LTD,2021.5,1299.5,No Offer Available,General
774,L-CIN 250MG TAB 10*10STRIP,LUPIN LIMITED,539.8,329.66,No Offer Available,General
775,L-CIN 500MG TAB 10*10STRIP,LUPIN LIMITED,1006.9,582.53,No Offer Available,General
776,L-CIN 750MG TAB 10*10STRIP,LUPIN LIMITED,1393,805.95,No Offer Available,General
777,L-CIN OZ SYP [60ML] PCS,LUPIN LIMITED,164.9,95.41,No Offer Available,General
778,L-CIN OZ TAB 10*10STRIP,LUPIN LIMITED,1439,832.56,No Offer Available,General
779,L-CIN SYP 1BOTTA,LUPIN LIMITED,115.4,74.19,No Offer Available,General
780,L-CIN-IV 100ML 1PCS,LUPIN LIMITED,190,61.07,No Offer Available,General
781,LEFUTOID 10MG TAB 10*10STRIP,LUPIN LIMITED,1123,721.93,No Offer Available,General
782,LEFUTOID 20MG TAB 10*10STRIP,LUPIN LIMITED,2192.5,1410.88,No Offer Available,General
783,LEVOFLOX 500MG TAB 10X40STRIP,CIPLA LTD,100.68,71.91,9+1,General
784,LEVOFLOX 750MG TAB 1X10,CIPLA LTD,697.2,403.38,No Offer Available,General
785,LEVOLIN 0.31MG RESPULES 1X40,CIPLA LTD,237.6,152.8,No Offer Available,General
786,LEVOLIN 0.63MG 2.5ML 1X5RESPULES,CIPLA LTD,35.8,25.57,No Offer Available,General
787,L-FOLININE TAB 10X15,CIPLA LTD,2744.7,1411.6,No Offer Available,General
788,LIBRAX TAB 20*20STRIP,ABBOTT INDIA LIMITED,3682.4,2367.2,No Offer Available,General
789,LICHENSA OINT 20MG 1 PCS,RAPTAKOS.BRETT @ CO. LTD.,95,0,No Offer Available,General
790,LIDONAIR SPRAY 1X1,CIPLA LTD,500,321.43,No Offer Available,General
791,LIGNOX 2% 30ML,INDOCO REMEDIES LTD.,43.4,26.23,No Offer Available,General
792,LIMCEE ACTIVE,ABBOTT HEATHCARE LIMITED,1160,707.8,No Offer Available,General
793,LIMCEE GUMMIES 1PCS,OTHER,231,140.95,No Offer Available,General
794,LIMCEE TAB 15*30STRIP,ABBOTT HEATHCARE LIMITED,461,350,No Offer Available,General
795,LINACIP 5 TAB 10X15,CIPLA LTD,1350,867.9,No Offer Available,General
796,LIV 52 DS 60TAB 1X60TA,HIMALAYA,230,158.12,No Offer Available,General
797,LIV 52 SYP 100ML 1X100ML,HIMALAYA,120,82.5,No Offer Available,General
798,LIV 52 SYP 200ML 1X200ML,HIMALAYA,195,134.55,No Offer Available,General
799,LIV 52 TAB 1X100T,HIMALAYA,185,127.65,No Offer Available,General
800,LIVFIT DROP 1DROP,ALEMBIC PHARMACEUTICALS LTD,101,59.65,No Offer Available,General
801,LIVFIT SYP 1SYP,ALEMBIC PHARMACEUTICALS LTD,216,127.46,No Offer Available,General
802,LIVFIT TAB. 1BOX,ALEMBIC PHARMACEUTICALS LTD,820,486.45,No Offer Available,General
803,LIVOGEN CAP 15*30STRIP,P@G,92.07,65.76,No Offer Available,General
804,LIVOGEN SYP 200ML,P@G,190.3,101.95,No Offer Available,General
805,LIVOGEN XT TAB 10*3STRIP,P@G,576.18,308.65,No Offer Available,General
806,LIVOGEN Z CAP 15*30STRIP,P@G,96.03,68.59,No Offer Available,General
807,LOBATE-GM CREAM 10GM 10GM,ABBOTT HEATHCARE LIMITED,76.8,49.37,No Offer Available,General
808,LOBATE-GM CREAM 20GM 20GM,ABBOTT HEATHCARE LIMITED,153.6,98.74,No Offer Available,General
809,LOBATE-GM NEO LOTION 25ML,ABBOTT HEATHCARE LIMITED,130.8,84.09,No Offer Available,General
810,LOBATE-M CREAM 1PCS,ABBOTT HEATHCARE LIMITED,132.89,85.43,No Offer Available,General
811,LOOZ SYRUP 240ML 1X240ML,INTAS,309.96,236.16,No Offer Available,General
812,LOXOF 250MG TAB 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),539.8,347.01,No Offer Available,General
813,LOXOF 500MG TAB 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),1006.8,647.23,No Offer Available,General
814,LOXOF 750MG TAB 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),1393.2,895.63,No Offer Available,General
815,LOXOF INFUSION 1X100ML,SUN PHARMA DISTRIBUTORS LTD (SPDL),139,89.36,No Offer Available,General
816,LOXOF OZ TAB 10*4STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),547.6,352.03,No Offer Available,General
817,LULIFIGHT 20GM CREAM  1PCS,LUPIN LIMITED,284.75,183.06,No Offer Available,General
818,LUMBAR SACRO BELT-L 1,FLAMINGO,975,464.29,No Offer Available,General
819,LUMBAR SACRO BELT-XL 1,FLAMINGO,975,464.29,No Offer Available,General
820,LUPI-FSH 150 1PCS,LUPIN LIMITED,2459.9,513,No Offer Available,General
821,LUPI-FSH 75 1PCS,LUPIN LIMITED,1487.5,360,No Offer Available,General
822,LUPIGEST 300MG  BOX,LUPIN LIMITED,4013.5,2150.09,No Offer Available,General
823,LUPIGEST 400MG CAP  1BOX,LUPIN LIMITED,4805,2574.11,No Offer Available,General
824,LUPIGEST SR 200MG 1PCS,LUPIN LIMITED,3777,2023.39,No Offer Available,General
825,LUPIGEST SR 300MG  1BOX,LUPIN LIMITED,4585,2947.5,No Offer Available,General
826,LUPIGEST-100 1PCS,LUPIN LIMITED,1613,840,No Offer Available,General
827,LUPIGEST-200  1BOX,LUPIN LIMITED,2470,1520,No Offer Available,General
828,LUPIGUT CAP  1BOX,LUPIN LIMITED,1144.5,700.71,No Offer Available,General
829,LUPI-HCG 10000 1PCS,LUPIN LIMITED,1329.75,396,No Offer Available,General
830,LUPI-HCG 2000 1PCS,LUPIN LIMITED,493.9,117,No Offer Available,General
831,LUPI-HCG 5000 1PCS,LUPIN LIMITED,438.25,198,No Offer Available,General
832,LUPI-HCG HP 5000 1PCS,LUPIN LIMITED,438.25,203.4,No Offer Available,General
833,LUPI-HMG 150 1PCS,LUPIN LIMITED,2078.55,540,No Offer Available,General
834,LUPI-HMG 75 1PCS,LUPIN LIMITED,1325.05,297,No Offer Available,General
835,LUPIHOPE TAB 10X1,LUPIN LIMITED,5445,0,No Offer Available,General
836,LUPILA 10MG TAB 10*10STRIP,LUPIN LIMITED,1687,1084.5,No Offer Available,General
837,LUPILA D CAP 10*10STRIP,LUPIN LIMITED,1731.5,1113.11,No Offer Available,General
838,LUPITUSS 100ML 1ML*1PCS,LUPIN LIMITED,150.8,87.25,No Offer Available,General
839,LUPITUSS CPM SYP 100ML,LUPIN LIMITED,169.4,98.01,No Offer Available,General
840,LUPITUSS-LS SYP  PCS,LUPIN LIMITED,110.25,58.04,No Offer Available,General
841,LUPIZOL CREAM  PCS,LUPIN LIMITED,490,315,No Offer Available,General
842,LUPIZOL ZS LOTION  PCS,LUPIN LIMITED,390,250.71,No Offer Available,General
843,LUPOXA 200 1PCS,LUPIN LIMITED,2188,1440,No Offer Available,General
844,LUPOXA OD TAB  1BOX,LUPIN LIMITED,4230,2700,No Offer Available,General
845,MAGADOL SYP 1X60ML,ALEMBIC PHARMACEUTICALS LTD,45.02,26.73,No Offer Available,General
846,MAGADOL TAB 10*30STRIP,ALEMBIC PHARMACEUTICALS LTD,78.9,46.56,No Offer Available,General
847,MAGNAMYCINE 1G INJ 1VAIL,PFIZER LIMITED,878,513.11,No Offer Available,General
848,MAGNEX 1GM INJ 1X1,PFIZER LIMITED,758.27,443.14,No Offer Available,General
849,MANFORCE 100MG TAB 1*4TAB,MANKIND,255,182.14,1+1,General
850,MANFORCE 50MG TAB 1*9TAB,MANKIND,297,212.14,1+1,General
851,MANFORCE STAYLONG TAB 1X4,MANKIND,280,200,No Offer Available,General
852,MAXIFLO 100 ROTACAPS 30CAP*1PCS,CIPLA LTD,244.23,157.01,No Offer Available,General
853,MAXIFLO 250 INHALER 1X120MD,CIPLA LTD,822.8,528.94,No Offer Available,General
854,MAXIFLO 250 ROTACAPS 30CAP*1PCS,CIPLA LTD,411.56,264.57,No Offer Available,General
855,MAXIFLO FORTE ROTACAPS 30CAP*1PCS,CIPLA LTD,548.29,352.47,No Offer Available,General
856,MCIN TAB 5*20STRIP,LUPIN LIMITED,2552.4,1640.83,No Offer Available,General
857,MEDICREME OINT  1TUBE,GENREL,67.4,37.05,No Offer Available,General
858,MEDROL 16MG 14*1STRIP,PFIZER PRODUCTS (I) PVT. LTD.,151.64,97.47,No Offer Available,General
859,MEDROL 4MG 10*10STRIP,PFIZER PRODUCTS (I) PVT. LTD.,57.5,41.07,No Offer Available,General
860,MEDROL 8MG 14*1STRIP,PFIZER PRODUCTS (I) PVT. LTD.,86.76,55.76,No Offer Available,General
861,MEFTAL SPAS TAB 10,BLUE CROSS,50,35.75,No Offer Available,General
862,MEGA FREEFLEX TAB 10X3STRIP,UNIVERSAL NUTRISCIENCE PVT.LTD,1419.72,903.57,No Offer Available,General
863,MEGAPEN CAP.  1BOX,ARISTO PHARMACEUTICALS PVT LTD,537.5,290,No Offer Available,General
864,MELACARE CREAM  1PIS,GENREL,247.8,125.89,No Offer Available,General
865,METACIN TAB. 15*30STRIP,GENREL,458.7,294.94,No Offer Available,General
866,METOLAR XR 100MG TAB 1X10,CIPLA LTD,2035,1177.38,No Offer Available,General
867,METOLAR XR 12.5MG TAB 1X30,CIPLA LTD,2608.5,1509.3,No Offer Available,General
868,METOLAR XR 25MG TAB 15*30STRIP,CIPLA LTD,2477.7,1433.43,No Offer Available,General
869,METOLAR XR 50MG TAB 15*30STRIP,CIPLA LTD,3548.4,2053.08,No Offer Available,General
870,METROGYL 200MG TAB 15*90STRIP,J.B.CHEMICALS @ PHARMACEUTICALS LTD.,1043.1,540,No Offer Available,General
871,METROGYL 400MG TAB 15*90STRIP,J.B.CHEMICALS @ PHARMACEUTICALS LTD.,1919.7,1413.88,No Offer Available,General
872,METROGYL IV 100ML 1X14,J.B.CHEMICALS @ PHARMACEUTICALS LTD.,22.4,0,No Offer Available,General
873,MIKACIN 100MG INJ 1INJ,ARISTO PHARMACEUTICALS PVT LTD,28.1,19.27,No Offer Available,General
874,MIKACIN 250MG INJ  1INJ,ARISTO PHARMACEUTICALS PVT LTD,44.5,30.51,No Offer Available,General
875,MIKACIN 500MG INJ  1INJ,ARISTO PHARMACEUTICALS PVT LTD,99.95,32.5,No Offer Available,General
876,MINIPRESS XL 2.5MG 30*10STRIP,PFIZER LIMITED,502,358.57,No Offer Available,General
877,MINIPRESS XL 5MG 30*10STRIP,PFIZER LIMITED,626,447.14,No Offer Available,General
878,MISOPROST 200MG TAB 1X20,CIPLA LTD,84.98,60.7,No Offer Available,General
879,MISOPROST 600MG TAB 1X20,CIPLA LTD,92.68,66.2,No Offer Available,General
880,MOBIZOX TAB 10*20STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),4720,3034.27,No Offer Available,General
881,MOMLAP DIAPER RASH CREAM  PCS,LUPIN LIMITED,325,198.31,No Offer Available,General
882,MOMLAP GENTLE BODY WASH  PCS,LUPIN LIMITED,225,137.29,No Offer Available,General
883,MOMLAP MASSAGE OIL  PCS,LUPIN LIMITED,225,137.29,No Offer Available,General
884,MOMLAP MOISTURIZING SOAP  PCS,LUPIN LIMITED,150,91.53,No Offer Available,General
885,MOMLAP NOURISHING CREAM  PCS,LUPIN LIMITED,350,213.56,No Offer Available,General
886,MONOCEF 1GM 1VIAL,ARISTO PHARMACEUTICALS PVT LTD,69.87,49.9,1+1,General
887,MONOCEF 250MG 1VIAL,ARISTO PHARMACEUTICALS PVT LTD,31.74,22.67,2+1,General
888,MONOCEF 500MG 1VIAL,ARISTO PHARMACEUTICALS PVT LTD,56.31,40.22,3+1,General
889,MONOCEF O 200MG TAB 1BOX,ARISTO PHARMACEUTICALS PVT LTD,199,142.14,5+1,General
890,MONOCEF O 200MG TAB 1X10,ARISTO PHARMACEUTICALS PVT LTD,199,142.14,5+1,General
891,MONOCEF O(50)SYRUP 1*30ML,ARISTO PHARMACEUTICALS PVT LTD,109,77.86,9+1,General
892,MONTAIR 10MG TAB 1X15,CIPLA LTD,2462.8,1583.2,No Offer Available,General
893,MONTAIR AB TAB 1X10,CIPLA LTD,2755.1,1771.1,No Offer Available,General
894,MONTAIR LC KID SYP 1X60ML,CIPLA LTD,139.88,80.93,No Offer Available,General
895,MONTAIR LC KID TAB 10*10STRIP,CIPLA LTD,142.5,101.79,No Offer Available,General
896,MONTAIR LC TAB 15*12STRIP,CIPLA LTD,370,264.34,No Offer Available,General
897,MONTAIR PLUS TAB 1X10,CIPLA LTD,2815,1809.6,No Offer Available,General
898,MONTAIR-FX TAB 1X10,CIPLA LTD,3671.8,2360.4,No Offer Available,General
899,MONTEK-FX TAB 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),1700,1092.86,No Offer Available,General
900,MONTEK-FX TAB 10X15,SUN PHARMA DISTRIBUTORS LTD (SPDL),2780,1787.14,No Offer Available,General
901,MOOV ACTIVE SPRAY (15GM) 15GM,RECKITT BENCKISER INDIA PVT.LTD.,85,60.9,No Offer Available,General
902,MOOV ACTIVE SPRAY (35GM) 35GM,RECKITT BENCKISER INDIA PVT.LTD.,186,131.58,No Offer Available,General
903,MOOV ACTIVE SPRAY (50GM) 50GM,RECKITT BENCKISER INDIA PVT.LTD.,219,154.98,No Offer Available,General
904,MOOV ACTIVE SPRAY (80GM) 80GM,RECKITT BENCKISER INDIA PVT.LTD.,309,218.67,No Offer Available,General
905,MOOV COOL SPRAY 15GM,RECKITT BENCKISER INDIA PVT.LTD.,85,58.2,No Offer Available,General
906,MOOV CREAM 10GM PCS,RECKITT BENCKISER INDIA PVT.LTD.,60,44.64,No Offer Available,General
907,MOOV CREAM 15GM 1X12,RECKITT BENCKISER INDIA PVT.LTD.,75,50.73,No Offer Available,General
908,MOOV CREAM 20GM 1X12,RECKITT BENCKISER INDIA PVT.LTD.,110,74.21,No Offer Available,General
909,MOOV CREAM 30GM 30GM,RECKITT BENCKISER INDIA PVT.LTD.,145,99.27,No Offer Available,General
910,MOOV CREAM 4GM 4GM,RECKITT BENCKISER INDIA PVT.LTD.,15,10.57,No Offer Available,General
911,MOOV CREAM 50GM PCS,RECKITT BENCKISER INDIA PVT.LTD.,205,154.05,No Offer Available,General
912,MOOV OINT 75GM 1X75GM,RECKITT BENCKISER INDIA PVT.LTD.,269,181.95,No Offer Available,General
913,MOOV STRONG GEL 1X15GM,RECKITT BENCKISER INDIA PVT.LTD.,75,44.02,No Offer Available,General
914,MOVICOL LIQUID 200ML,WIN MEDICARE,350,221.63,No Offer Available,General
915,MOVICOL PAEDIATRIC 1X3,WIN MEDICARE,171,108.28,No Offer Available,General
916,MOVICOL POWDER PCS,WIN MEDICARE,685,0,No Offer Available,General
917,MOVNWAK  1BOX,LUPIN LIMITED,2580,1432.56,No Offer Available,General
918,MOX 125 KID. 15*30STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),2970,1909.29,No Offer Available,General
919,MOX 250 CAP. 10*30STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),819.8,527.01,No Offer Available,General
920,MOX 250 KID. 15*30STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),4170,2680.7,No Offer Available,General
921,MOX 500 CAP. 10*30STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),82.32,0,No Offer Available,General
922,MOX 500 INJ 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),61.19,39.34,No Offer Available,General
923,MOX CV 625MG TB 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),204.84,0,No Offer Available,General
924,MOX SYP. 1SYP.,SUN PHARMA DISTRIBUTORS LTD (SPDL),33.07,21.26,No Offer Available,General
925,MOXCLAV 375MG TAB 1X5,SUN PHARMA DISTRIBUTORS LTD (SPDL),264,0,No Offer Available,General
926,MOXCLAV 625MG TAB 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),204.84,0,No Offer Available,General
927,MOXCLAV BD DISTEB 1X10,SUN PHARMA DISTRIBUTORS LTD (SPDL),168,0,No Offer Available,General
928,MOXCLAV BD SUSPENSION 1PIC,SUN PHARMA DISTRIBUTORS LTD (SPDL),67.53,0,No Offer Available,General
929,MOXCLAV DROP 1X10ML,SUN PHARMA DISTRIBUTORS LTD (SPDL),101,64.93,No Offer Available,General
930,MOXCLAV DS SUS 1X30ML,SUN PHARMA DISTRIBUTORS LTD (SPDL),159,85.18,No Offer Available,General
931,MOXCLAV DS-CP SUS 30ML,SUN PHARMA DISTRIBUTORS LTD (SPDL),170,0,No Offer Available,General
932,MOXCLAV-ES SUS 1X50ML,SUN PHARMA DISTRIBUTORS LTD (SPDL),188.64,121.27,No Offer Available,General
933,MOXICIP EYE DROP 5ML,CIPLA LTD,230.29,148.04,No Offer Available,General
934,MUCAINE GEL MINT 200ML*1PCS,PFIZER LIMITED,221,142.06,No Offer Available,General
935,MUCAINE GEL ORANGE 200ML*1PCS,PFIZER LIMITED,221.07,157.9,No Offer Available,General
936,MUCINAC 600MG TAB 10*10STRIP,CIPLA LTD,322.82,230.59,No Offer Available,General
937,MULTIVITE CD  BOX,SANOFI INDIA LIMITED,1025,619.15,No Offer Available,General
938,MULTIVITE FM CAP 30CAP*10CC,UNIVERSAL NUTRISCIENCE PVT.LTD,107,68.1,No Offer Available,General
939,MULTIVITE GOLD 15CAP*2STRIP,UNIVERSAL NUTRISCIENCE PVT.LTD,528,318.94,No Offer Available,General
940,MULTIVITE WOMAN 15CAP*4STRIP,UNIVERSAL NUTRISCIENCE PVT.LTD,1152,695.89,No Offer Available,General
941,MYORIL 4 CAP 10*10STRIP,UNIVERSAL NUTRISCIENCE PVT.LTD,290.24,207.31,No Offer Available,General
942,MYORIL 8 CAP 10*10STRIP,UNIVERSAL NUTRISCIENCE PVT.LTD,467.46,333.9,No Offer Available,General
943,MYORIL INJ 1PCS,SANOFI INDIA LIMITED,45.88,29.2,No Offer Available,General
944,MYOSPAS-D TAB 10*5STRIP,WIN MEDICARE,1185,676,No Offer Available,General
945,MYOSPAS-ET 4 TAB 10*5STRIP,WIN MEDICARE,1040,658.54,No Offer Available,General
946,MYOSPAS-TH4 TAB  1BOX,WIN MEDICARE,606,335.55,No Offer Available,General
947,MYOSPAZ FORTE TAB 1XBOX,WIN MEDICARE,1535,923.39,No Offer Available,General
948,NASIVION (M) BABY DROP 10ML*1PCS,P@G,83.1,49.86,No Offer Available,General
949,NASIVION (S) DROP 10ML,P@G,58.1,41.5,No Offer Available,General
950,NASIVION CLASSIC (ADULT) 10ML*1PCS,P@G,109.01,64.23,No Offer Available,General
951,NASIVION NASAL DROP (ADULT) 10ML,P@G,105.9,75.64,14+1,General
952,NASIVION NASAL DROP (CHILD) 10ML*1PCS,P@G,88.5,53.11,No Offer Available,General
953,NEBASULF POWDER 1PCS,ABBOTT HEATHCARE LIMITED,87.09,55.99,No Offer Available,General
954,NEERI TAB 30*10STRIP,GENREL,1550,383.93,No Offer Available,General
955,NEKSIUM 20MG TAB 10X15STRIP,PFIZER LIMITED,1320.2,848.6,No Offer Available,General
956,NEKSIUM 40MG TAB 15X10STRIP,PFIZER LIMITED,1936.7,1244.9,No Offer Available,General
957,NEKSIUM-D 40MG CAP 10*10STRIP,PFIZER LIMITED,1484.9,859.05,No Offer Available,General
958,NEKSIUM-D 40MG CAP 15X10STRIPS,PFIZER LIMITED,2227.4,1288.62,No Offer Available,General
959,NEOGADINE ELIXIR 300ML 1PCS,RAPTAKOS.BRETT @ CO. LTD.,228,144.74,No Offer Available,General
960,NEOGADINE SG 300ML 300ML,RAPTAKOS.BRETT @ CO. LTD.,239,151.73,No Offer Available,General
961,NEO-MERCAZOLE 10MG TAB 1PCS,ABBOTT HEATHCARE LIMITED,549.56,353.29,No Offer Available,General
962,NEO-MERCAZOLE 20MG TAB 1PCS,ABBOTT HEATHCARE LIMITED,1698.58,0,No Offer Available,General
963,NEO-MERCAZOLE 5MG TAB 1PCS,ABBOTT HEATHCARE LIMITED,282.06,163.19,No Offer Available,General
964,NEOPEPTINE DROP 15ML,RAPTAKOS.BRETT @ CO. LTD.,111,70.65,No Offer Available,General
965,NEOPEPTINE LIQUID 100ML 100ML,RAPTAKOS.BRETT @ CO. LTD.,169,107.55,No Offer Available,General
966,NEOPEPTINE LIQUID 60ML 1PCS,RAPTAKOS.BRETT @ CO. LTD.,126,80.19,No Offer Available,General
967,NEOSPORIN H DROP 1PIC,GLAXOSMITHKLINE PHARMACEUTICALS LTD,84,57.6,No Offer Available,General
968,NEOSPORIN H OINT 5GM*20PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,78.55,54.29,No Offer Available,General
969,NEOSPORIN OINT 10GM 10GM*20PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,119.7,86.18,No Offer Available,General
970,NEOSPORIN POWDER 10*1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,94.55,54.7,No Offer Available,General
971,NEOSPORIN SKIN OIN 1TUBE,GLAXOSMITHKLINE PHARMACEUTICALS LTD,211.7,105.19,No Offer Available,General
972,NEUROBION ALFA D3 TAB 1X3,P@G,638.7,376.37,No Offer Available,General
973,NEUROBION FORTE ING 2ML*70AMP,P@G,1260,719.91,No Offer Available,General
974,NEUROBION FORTE INJ (NEW) 2ML*90AMP,ABBOTT HEATHCARE LIMITED,1782,1082.05,No Offer Available,General
975,NEUROBION FORTE TAB (NEW) 30X30STRIP,P@G,41.91,30.12,No Offer Available,General
976,NEUROBION PLUS TAB 10*10STRIP,P@G,1261,756.56,No Offer Available,General
977,NEVIA BODY LOTION 50ML,OTHER,55,25.64,No Offer Available,General
978,NEW ELECTROBION POWDER 1X21GM,P@G,19.79,10.18,No Offer Available,General
979,NEW RXPLUS 1X15,IPCA LAB.,246,0,No Offer Available,General
980,NICARDIA RETARD 10MG 15*16STRIP,J.B.CHEMICALS @ PHARMACEUTICALS LTD.,618.56,332.48,No Offer Available,General
981,NICARDIA RETARD 20MG 15*16STRIP,J.B.CHEMICALS @ PHARMACEUTICALS LTD.,848.16,466.67,No Offer Available,General
982,NICOTEX FRUIT BURST 2MG 1X9,CIPLA HEALTH,101,51.36,No Offer Available,General
983,NICOTEX FRUIT BURST 4MG 1X9,CIPLA HEALTH,115,58.47,No Offer Available,General
984,NICOTEX MINT PLUS 2MG 1X12PCS,CIPLA HEALTH,121,73.83,No Offer Available,General
985,NICOTEX MINT PLUS 2MG 1X18,CIPLA HEALTH,101,61.63,No Offer Available,General
986,NICOTEX MINT PLUS 2MG 1X9,CIPLA HEALTH,121,73.83,No Offer Available,General
987,NICOTEX MINT PLUS 4MG 1X18,CIPLA HEALTH,150,110.36,No Offer Available,General
988,NICOTEX ULTRA MINT 2MG 1X9,CIPLA HEALTH,92,46.78,No Offer Available,General
989,NICOTEX ULTRA MINT 4MG 1X9,CIPLA HEALTH,115,58.47,No Offer Available,General
990,NICOTEX-2 (TIN-MINT PLUS) 25GUMS*1CC,CIPLA LTD,245,149.49,No Offer Available,General
991,NICOTEX-2(TIN-MINT PLUS) 29GUMS*1CC,CIPLA HEALTH,284,173.29,No Offer Available,General
992,NICOTEX-4(TIN-MINT PLUS) 29GUMS*1CC,CIPLA HEALTH,348,212.34,No Offer Available,General
993,NORFLOX 200MG TAB 10*70STRIP,CIPLA LTD,3023.3,1943.9,No Offer Available,General
994,NORFLOX 400MG TAB 1X60STRIP,CIPLA LTD,5151.6,61.33,No Offer Available,General
995,NORFLOX EYE/EAR DROPS 10ML 1*50,CIPLA LTD,16.1,10.35,No Offer Available,General
996,NORFLOX TZ TAB 10*40STRIP,CIPLA LTD,118.22,84.44,No Offer Available,General
997,NOVALGIN NU TAB 10*20STRIP,SANOFI INDIA LIMITED,777.8,495,No Offer Available,General
998,NOVAMOX 125 DT 15*10STRIP,CIPLA LTD,985.1,569.97,No Offer Available,General
999,NOVAMOX 250 CAP 50 STRIPS,RAPTAKOS.BRETT @ CO. LTD.,2049.5,1493.28,No Offer Available,General
1000,NOVAMOX 250 DT 15*10STRIP,CIPLA LTD,1878.2,1086.66,No Offer Available,General
1001,NOVAMOX 250MG CAP 15*50STRIP,CIPLA LTD,2049.5,1185.75,No Offer Available,General
1002,NOVAMOX 500MG CAP 15X40STRIP,CIPLA LTD,123.64,88.2,9+1,General
1003,NOVAMOX CV 625 10X10STRIP,CIPLA LTD,2048.4,1097.29,No Offer Available,General
1004,NOVAMOX DROPS 10ML*1PCS,CIPLA LTD,71.73,41.5,No Offer Available,General
1005,NOVAMOX SUP 30ML 1PIC,CIPLA LTD,34.27,19.83,No Offer Available,General
1006,NOVELON TAB 1X21TAB,ABBOTT INDIA LIMITED,288,230.4,No Offer Available,General
1007,NUSOWIN ADULT POWDER 200GM*1PCS,WIN MEDICARE,340,204.35,No Offer Available,General
1008,NUSOWIN CHILD POWDER 200GM*1PCS,WIN MEDICARE,360,216.37,No Offer Available,General
1009,NUSOWIN MOTHER 200GM*1PCS,WIN MEDICARE,350,210.36,No Offer Available,General
1010,NUTROLIN B CAP 15*30STRIP,CIPLA LTD,1833,1071.28,No Offer Available,General
1011,NUTROLIN B SYRUP 1PCS,CIPLA LTD,64.35,39.26,No Offer Available,General
1012,NUTROLIN B TAB (NEW) 1X10,CIPLA LTD,396,219.64,No Offer Available,General
1013,NUTROLIN B TAB 10*10STRIP,OTHER,360,210.37,No Offer Available,General
1014,NYCIL CLASSIC 150+50GM 1,ZYDUS WELLNESS,149,0,No Offer Available,General
1015,NYCIL CLASSIC 40+10 GM 1 PCS,ZYDUS WELLNESS,50,0,No Offer Available,General
1016,NYCIL COOL CLASSIC 150+50GM,ZYDUS WELLNESS,149,101.79,No Offer Available,General
1017,NYCIL COOL GULABJAL JAR 1BOX*25PCS,ZYDUS WELLNESS,250,170.78,No Offer Available,General
1018,NYCIL COOL HERBAL JAR 1BOX*25PCS,ZYDUS WELLNESS,250,170.78,No Offer Available,General
1019,OCID 20MG CAP 1X20CA,ZYDUS HELTH CARE LIMITED,64.28,45.91,No Offer Available,General
1020,OFLOX 200MG TAB 1*50,CIPLA LTD,97.42,69.59,No Offer Available,General
1021,OFLOX OZ TAB 1X10,CIPLA LTD,1819.5,974.71,No Offer Available,General
1022,OFRAMAX 1GM VIAL 1VIAL,SUN PHARMA (MEDICINE HOUSE),69.86,22,No Offer Available,General
1023,OFRAMAX FORT VIAL 1PCS,SUN PHARMA (MEDICINE HOUSE),219.6,37.5,No Offer Available,General
1024,OILATUM BAR 100GM  1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,156.5,87.92,No Offer Available,General
1025,OILATUM BAR 50GM  1 BAR,GLAXOSMITHKLINE PHARMACEUTICALS LTD,100,56.8,No Offer Available,General
1026,OILATUM CREAM 40GM 1CREAM,GLAXOSMITHKLINE PHARMACEUTICALS LTD,140.55,90.35,No Offer Available,General
1027,OILATUM EMOLLIENT 100ML  1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,273.7,167,No Offer Available,General
1028,OILATUM LOTION 100ML 1LOTIO,GLAXOSMITHKLINE PHARMACEUTICALS LTD,351.05,214.2,No Offer Available,General
1029,ONDEM MD 4MG TAB 1X10TA,ALKEM LABORATORIES LTD,57.51,41.08,No Offer Available,General
1030,ONDEM SYRUP 30ML 1X30ML,ALKEM LABORATORIES LTD,42.19,30.14,No Offer Available,General
1031,ONDERO MET 2.5/1000 10*10,LUPIN LIMITED,149,106.54,No Offer Available,General
1032,ONDERO MET 2.5/500 10*10,LUPIN LIMITED,130,92.95,No Offer Available,General
